,Unnamed: 0,Plant_ID,Date,Humidity (%),TDS Value (ppm),pH Level,Growth Days,Temperature
2468,2468,55,8/27/2023,58,520,6.4,25,22.3
2469,2469,55,8/28/2023,64,474,6.4,26,19.0
2470,2470,55,8/29/2023,68,474,6.4,27,19.1
2471,2471,55,8/30/2023,59,447,6.3,28,20.8
2472,2472,55,8/31/2023,54,596,6.0,29,18.5
2473,2473,55,9/1/2023,75,592,6.4,30,24.6
2474,2474,55,9/2/2023,62,465,6.2,31,18.0
2475,2475,55,9/3/2023,55,766,6.3,32,20.6
2476,2476,55,9/4/2023,63,795,6.7,33,19.8
2477,2477,55,9/5/2023,69,432,6.5,34,22.9
2478,2478,55,9/6/2023,53,686,6.0,35,21.3
2479,2479,55,9/7/2023,55,733,6.1,36,24.5
2480,2480,55,9/8/2023,66,458,6.5,37,19.6
2481,2481,55,9/9/2023,67,407,6.3,38,21.8
2482,2482,55,9/10/2023,72,422,6.1,39,19.4
2483,2483,55,9/11/2023,75,748,6.1,40,23.2
2484,2484,55,9/12/2023,73,479,6.4,41,24.8
2485,2485,55,9/13/2023,57,724,6.5,42,19.4
2486,2486,55,9/14/2023,76,712,6.7,43,18.1
2487,2487,55,9/15/2023,53,629,6.1,44,18.9
2488,2488,55,9/16/2023,53,670,6.6,45,23.0
2489,2489,55,9/17/2023,69,539,6.6,45,31.6
2490,2490,55,9/18/2023,55,554,6.6,46,29.4
2491,2491,55,9/19/2023,51,527,6.2,47,31.5
2492,2492,56,8/3/2023,73,728,6.7,1,24.9
2493,2493,56,8/4/2023,53,524,6.7,2,20.1
2494,2494,56,8/5/2023,55,553,6.2,3,18.6
2495,2495,56,8/6/2023,60,576,6.6,4,19.0
2496,2496,56,8/7/2023,54,420,6.8,5,24.2
2497,2497,56,8/8/2023,56,775,6.7,6,24.4
2498,2498,56,8/9/2023,65,538,6.5,7,23.8
2499,2499,56,8/10/2023,75,484,6.2,8,21.2
2500,2500,56,8/11/2023,50,683,6.0,9,24.8
2501,2501,56,8/12/2023,55,769,6.6,10,19.4
2502,2502,56,8/13/2023,54,428,6.4,11,23.7
2503,2503,56,8/14/2023,74,652,6.3,12,20.9
2504,2504,56,8/15/2023,66,696,6.6,13,20.2
2505,2505,56,8/16/2023,65,739,6.7,14,19.4
2506,2506,56,8/17/2023,78,501,6.2,15,20.0
2507,2507,56,8/18/2023,58,578,6.6,16,23.4
2508,2508,56,8/19/2023,69,457,6.5,17,22.3
2509,2509,56,8/20/2023,64,585,6.5,18,23.2
2510,2510,56,8/21/2023,66,701,6.4,19,21.9
2511,2511,56,8/22/2023,54,755,6.1,20,23.7
2512,2512,56,8/23/2023,70,741,6.5,21,19.9
2513,2513,56,8/24/2023,53,432,6.2,22,22.7
2514,2514,56,8/25/2023,65,467,6.2,23,23.9
2515,2515,56,8/26/2023,67,735,6.0,24,22.0
2516,2516,56,8/27/2023,57,767,6.2,25,20.4
2517,2517,56,8/28/2023,58,695,6.0,26,18.1
2518,2518,56,8/29/2023,60,671,6.5,27,20.0
2519,2519,56,8/30/2023,72,509,6.4,28,19.2
2520,2520,56,8/31/2023,67,425,6.7,29,24.4
2521,2521,56,9/1/2023,68,769,6.2,30,24.6
2522,2522,56,9/2/2023,78,672,6.0,31,23.9
2523,2523,56,9/3/2023,63,671,6.8,32,21.5
2524,2524,56,9/4/2023,68,460,6.6,33,22.8
2525,2525,56,9/5/2023,58,536,6.5,34,24.1
2526,2526,56,9/6/2023,79,503,6.4,35,22.8
2527,2527,56,9/7/2023,51,777,6.1,36,18.5
2528,2528,56,9/8/2023,75,777,6.1,37,18.5
2529,2529,56,9/9/2023,55,404,6.4,38,21.6
2530,2530,56,9/10/2023,71,569,6.2,39,23.6
2531,2531,56,9/11/2023,52,693,6.5,40,23.6
2532,2532,56,9/12/2023,64,676,6.4,41,18.1
2533,2533,56,9/13/2023,61,407,6.2,42,21.5
2534,2534,56,9/14/2023,62,439,6.1,43,22.5
2535,2535,56,9/15/2023,57,501,6.5,44,22.6
2536,2536,56,9/16/2023,56,673,6.5,45,20.6
2537,2537,57,8/3/2023,56,733,6.4,1,19.5
2538,2538,57,8/4/2023,65,732,6.6,2,20.6
2539,2539,57,8/5/2023,60,716,6.7,3,24.1
2540,2540,57,8/6/2023,59,429,6.3,4,20.6
2541,2541,57,8/7/2023,55,400,6.5,5,19.8
2542,2542,57,8/8/2023,72,493,6.2,6,20.7
2543,2543,57,8/9/2023,56,626,6.2,7,20.8
2544,2544,57,8/10/2023,75,689,6.3,8,22.7
2545,2545,57,8/11/2023,65,798,6.4,9,18.2
2546,2546,57,8/12/2023,57,678,6.2,10,19.8
2547,2547,57,8/13/2023,50,686,6.2,11,19.1
2548,2548,57,8/14/2023,50,638,6.0,12,23.1
2549,2549,57,8/15/2023,70,658,6.3,13,22.8
2550,2550,57,8/16/2023,71,674,6.7,14,20.4
2551,2551,57,8/17/2023,56,625,6.7,15,21.1
2552,2552,57,8/18/2023,52,699,6.3,16,21.6
2553,2553,57,8/19/2023,80,423,6.5,17,20.0
2554,2554,57,8/20/2023,72,627,6.1,18,24.5
2555,2555,57,8/21/2023,79,578,6.3,19,20.3
2556,2556,57,8/22/2023,55,718,6.3,20,19.8
2557,2557,57,8/23/2023,68,688,6.7,21,23.2
2558,2558,57,8/24/2023,50,408,6.6,22,18.1
2559,2559,57,8/25/2023,55,760,6.1,23,21.7
2560,2560,57,8/26/2023,60,690,6.5,24,23.3
2561,2561,57,8/27/2023,78,702,6.1,25,22.0
2562,2562,57,8/28/2023,55,542,6.2,26,18.8
2563,2563,57,8/29/2023,66,796,6.1,27,24.8
2564,2564,57,8/30/2023,64,674,6.4,28,20.6
2565,2565,57,8/31/2023,57,732,6.3,29,20.8
2566,2566,57,9/1/2023,51,494,6.0,30,23.3
2567,2567,57,9/2/2023,53,584,6.7,31,18.8
2568,2568,57,9/3/2023,71,596,6.1,32,21.1
2569,2569,57,9/4/2023,65,473,6.0,33,23.9
2570,2570,57,9/5/2023,61,772,6.7,34,19.2
2571,2571,57,9/6/2023,80,660,6.7,35,19.9
2572,2572,57,9/7/2023,76,560,6.7,36,21.8
2573,2573,57,9/8/2023,74,497,6.3,37,19.9
2574,2574,57,9/9/2023,79,716,6.6,38,18.4
2575,2575,57,9/10/2023,50,672,6.8,39,23.6
2576,2576,57,9/11/2023,59,683,6.8,40,22.4
2577,2577,57,9/12/2023,56,595,6.3,41,21.2
2578,2578,57,9/13/2023,65,800,6.7,42,20.6
2579,2579,57,9/14/2023,61,431,6.4,43,18.2
2580,2580,57,9/15/2023,65,432,6.6,44,19.6
2581,2581,57,9/16/2023,59,773,6.1,45,21.6
2582,2582,57,9/17/2023,75,547,6.7,46,22.9
2583,2583,58,8/3/2023,56,681,6.7,1,18.7
2584,2584,58,8/4/2023,54,511,6.6,2,22.3
2585,2585,58,8/5/2023,50,471,6.6,3,20.5
2586,2586,58,8/6/2023,52,647,6.4,4,24.2
2587,2587,58,8/7/2023,72,519,6.1,5,22.3
2588,2588,58,8/8/2023,55,404,6.4,6,24.4
2589,2589,58,8/9/2023,63,704,6.7,7,19.5
2590,2590,58,8/10/2023,74,487,6.0,8,20.5
2591,2591,58,8/11/2023,76,672,6.7,9,18.8
2592,2592,58,8/12/2023,66,548,6.7,10,19.9
2593,2593,58,8/13/2023,61,408,6.7,11,19.3
2594,2594,58,8/14/2023,77,550,6.1,12,18.7
2595,2595,58,8/15/2023,53,581,6.5,13,23.6
2596,2596,58,8/16/2023,58,494,6.0,14,24.6
2597,2597,58,8/17/2023,66,503,6.3,15,22.7
2598,2598,58,8/18/2023,59,766,6.1,16,21.0
2599,2599,58,8/19/2023,51,728,6.1,17,21.3
2600,2600,58,8/20/2023,57,671,6.4,18,22.8
2601,2601,58,8/21/2023,71,438,6.6,19,24.2
2602,2602,58,8/22/2023,80,703,6.8,20,21.3
2603,2603,58,8/23/2023,70,547,6.3,21,20.4
2604,2604,58,8/24/2023,76,524,6.0,22,24.2
2605,2605,58,8/25/2023,61,686,6.4,23,23.6
2606,2606,58,8/26/2023,69,525,6.3,24,21.4
2607,2607,58,8/27/2023,56,575,6.7,25,23.7
2608,2608,58,8/28/2023,55,642,6.8,26,19.3
2609,2609,58,8/29/2023,79,448,6.2,27,19.0
2610,2610,58,8/30/2023,52,584,6.1,28,24.7
2611,2611,58,8/31/2023,59,467,6.1,29,18.0
2612,2612,58,9/1/2023,80,755,6.4,30,24.9
2613,2613,58,9/2/2023,54,608,6.7,31,20.9
2614,2614,58,9/3/2023,58,641,6.6,32,21.0
2615,2615,58,9/4/2023,65,730,6.2,33,18.4
2616,2616,58,9/5/2023,79,711,6.7,34,22.3
2617,2617,58,9/6/2023,63,679,6.4,35,19.6
2618,2618,58,9/7/2023,60,420,6.2,36,18.4
2619,2619,58,9/8/2023,77,581,6.3,37,20.0
2620,2620,58,9/9/2023,57,491,6.4,38,20.7
2621,2621,58,9/10/2023,55,416,6.8,39,20.0
2622,2622,58,9/11/2023,51,720,6.6,40,21.7
2623,2623,58,9/12/2023,70,571,6.4,41,20.6
2624,2624,58,9/13/2023,70,403,6.2,42,23.4
2625,2625,58,9/14/2023,63,467,6.5,43,19.4
2626,2626,58,9/15/2023,63,760,6.6,44,24.7
2627,2627,58,9/16/2023,50,704,6.3,45,23.3
2628,2628,59,8/3/2023,63,743,6.3,1,22.8
2629,2629,59,8/4/2023,62,643,6.5,2,24.0
2630,2630,59,8/5/2023,64,495,6.4,3,20.2
2631,2631,59,8/6/2023,74,571,6.1,4,19.5
2632,2632,59,8/7/2023,74,756,6.1,5,24.5
2633,2633,59,8/8/2023,65,412,6.2,6,20.5
2634,2634,59,8/9/2023,61,512,6.3,7,18.3
2635,2635,59,8/10/2023,65,620,6.1,8,18.5
2636,2636,59,8/11/2023,79,641,6.4,9,23.5
2637,2637,59,8/12/2023,71,768,6.4,10,18.9
2638,2638,59,8/13/2023,76,612,6.7,11,24.1
2639,2639,59,8/14/2023,71,473,6.3,12,24.7
2640,2640,59,8/15/2023,52,791,6.6,13,22.3
2641,2641,59,8/16/2023,56,759,6.1,14,23.3
2642,2642,59,8/17/2023,59,446,6.5,15,19.9
2643,2643,59,8/18/2023,70,525,6.0,16,19.6
2644,2644,59,8/19/2023,78,588,6.7,17,23.5
2645,2645,59,8/20/2023,66,629,6.2,18,20.1
2646,2646,59,8/21/2023,55,422,6.3,19,20.9
2647,2647,59,8/22/2023,64,798,6.2,20,22.8
2648,2648,59,8/23/2023,73,500,6.2,21,22.8
2649,2649,59,8/24/2023,58,599,6.4,22,24.2
2650,2650,59,8/25/2023,75,434,6.7,23,20.9
2651,2651,59,8/26/2023,57,791,6.1,24,21.9
2652,2652,59,8/27/2023,65,437,6.1,25,20.8
2653,2653,59,8/28/2023,73,403,6.2,26,19.6
2654,2654,59,8/29/2023,65,523,6.7,27,23.5
2655,2655,59,8/30/2023,53,688,6.1,28,23.8
2656,2656,59,8/31/2023,61,582,6.3,29,24.9
2657,2657,59,9/1/2023,50,490,6.5,30,19.1
2658,2658,59,9/2/2023,73,800,6.7,31,21.8
2659,2659,59,9/3/2023,69,611,6.0,32,24.8
2660,2660,59,9/4/2023,69,543,6.1,33,22.0
2661,2661,59,9/5/2023,77,630,6.2,34,21.2
2662,2662,59,9/6/2023,80,786,6.2,35,23.8
2663,2663,59,9/7/2023,57,682,6.2,36,18.0
2664,2664,59,9/8/2023,63,641,6.1,37,23.2
2665,2665,59,9/9/2023,61,419,6.6,38,24.9
2666,2666,59,9/10/2023,61,460,6.6,39,18.9
2667,2667,59,9/11/2023,68,520,6.5,40,24.4
2668,2668,59,9/12/2023,71,495,6.6,41,24.3
2669,2669,59,9/13/2023,80,741,6.4,42,21.0
2670,2670,59,9/14/2023,69,625,6.5,43,22.8
2671,2671,59,9/15/2023,69,783,6.3,44,21.8
2672,2672,59,9/16/2023,74,422,6.2,45,19.3
2673,2673,60,8/3/2023,65,527,6.5,1,20.2
2674,2674,60,8/4/2023,62,678,6.1,2,21.8
2675,2675,60,8/5/2023,74,747,6.1,3,18.0
2676,2676,60,8/6/2023,79,574,6.4,4,23.6
2677,2677,60,8/7/2023,77,761,6.3,5,20.1
2678,2678,60,8/8/2023,66,511,6.6,6,23.8
2679,2679,60,8/9/2023,74,425,6.4,7,19.0
2680,2680,60,8/10/2023,72,666,6.3,8,23.3
2681,2681,60,8/11/2023,76,744,6.1,9,19.4
2682,2682,60,8/12/2023,51,511,6.6,10,23.7
2683,2683,60,8/13/2023,65,784,6.5,11,20.9
2684,2684,60,8/14/2023,57,754,6.1,12,21.2
2685,2685,60,8/15/2023,74,465,6.8,13,21.9
2686,2686,60,8/16/2023,63,468,6.5,14,18.4
2687,2687,60,8/17/2023,65,800,6.1,15,22.4
2688,2688,60,8/18/2023,62,656,6.7,16,18.9
2689,2689,60,8/19/2023,62,618,6.6,17,18.1
2690,2690,60,8/20/2023,71,471,6.6,18,23.6
2691,2691,60,8/21/2023,73,557,6.7,19,21.6
2692,2692,60,8/22/2023,69,722,6.1,20,22.6
2693,2693,60,8/23/2023,66,684,6.2,21,24.2
2694,2694,60,8/24/2023,55,713,6.4,22,22.2
2695,2695,60,8/25/2023,73,678,6.4,23,24.9
2696,2696,60,8/26/2023,56,671,6.0,24,18.5
2697,2697,60,8/27/2023,80,467,6.3,25,21.2
2698,2698,60,8/28/2023,58,408,6.7,26,18.8
2699,2699,60,8/29/2023,61,624,6.6,27,18.8
2700,2700,60,8/30/2023,73,489,6.1,28,23.8
2701,2701,60,8/31/2023,79,439,6.1,29,19.9
2702,2702,60,9/1/2023,57,424,6.7,30,20.5
2703,2703,60,9/2/2023,57,734,6.4,31,23.1
2704,2704,60,9/3/2023,55,754,6.2,32,21.8
2705,2705,60,9/4/2023,77,735,6.1,33,19.8
2706,2706,60,9/5/2023,54,587,6.4,34,24.5
2707,2707,60,9/6/2023,70,439,6.4,35,20.6
2708,2708,60,9/7/2023,77,568,6.7,36,20.9
2709,2709,60,9/8/2023,76,536,6.6,37,21.6
2710,2710,60,9/9/2023,78,600,6.4,38,18.0
2711,2711,60,9/10/2023,62,660,6.6,39,20.5
2712,2712,60,9/11/2023,67,674,6.3,40,18.8
2713,2713,60,9/12/2023,55,459,6.7,41,23.6
2714,2714,60,9/13/2023,79,693,6.2,42,25.0
2715,2715,60,9/14/2023,67,595,6.0,43,20.8
2716,2716,60,9/15/2023,74,753,6.7,44,22.0
2717,2717,60,9/16/2023,73,507,6.2,45,23.5
2718,2718,61,8/3/2023,59,702,6.5,1,23.1
2719,2719,61,8/4/2023,52,486,6.3,2,18.3
2720,2720,61,8/5/2023,56,556,6.2,3,18.7
2721,2721,61,8/6/2023,69,530,6.5,4,18.2
2722,2722,61,8/7/2023,54,527,6.5,5,20.8
2723,2723,61,8/8/2023,68,701,6.4,6,19.2
2724,2724,61,8/9/2023,61,556,6.4,7,22.5
2725,2725,61,8/10/2023,78,786,6.3,8,18.7
2726,2726,61,8/11/2023,78,452,6.4,9,22.3
2727,2727,61,8/12/2023,58,644,6.4,10,22.6
2728,2728,61,8/13/2023,67,423,6.8,11,18.8
2729,2729,61,8/14/2023,64,657,6.1,12,19.5
2730,2730,61,8/15/2023,69,705,6.7,13,22.2
2731,2731,61,8/16/2023,61,670,6.1,14,24.3
2732,2732,61,8/17/2023,80,494,6.5,15,18.4
2733,2733,61,8/18/2023,77,620,6.8,16,23.4
2734,2734,61,8/19/2023,70,485,6.0,17,22.7
2735,2735,61,8/20/2023,51,679,6.6,18,24.4
2736,2736,61,8/21/2023,71,537,6.2,19,23.0
2737,2737,61,8/22/2023,59,724,6.4,20,20.9
2738,2738,61,8/23/2023,66,541,6.3,21,23.0
2739,2739,61,8/24/2023,55,728,6.3,22,18.9
2740,2740,61,8/25/2023,57,702,6.7,23,22.0
2741,2741,61,8/26/2023,54,522,6.6,24,23.4
2742,2742,61,8/27/2023,58,557,6.4,25,18.4
2743,2743,61,8/28/2023,51,653,6.6,26,19.8
2744,2744,61,8/29/2023,65,770,6.6,27,18.8
2745,2745,61,8/30/2023,77,450,6.4,28,23.1
2746,2746,61,8/31/2023,80,773,6.6,29,22.4
2747,2747,61,9/1/2023,52,737,6.7,30,24.7
2748,2748,61,9/2/2023,53,701,6.1,31,24.8
2749,2749,61,9/3/2023,53,511,6.6,32,21.0
2750,2750,61,9/4/2023,60,496,6.4,33,19.3
2751,2751,61,9/5/2023,70,658,6.1,34,21.2
2752,2752,61,9/6/2023,75,525,6.7,35,21.3
2753,2753,61,9/7/2023,65,502,6.2,36,19.0
2754,2754,61,9/8/2023,73,645,6.2,37,18.4
2755,2755,61,9/9/2023,66,486,6.7,38,18.2
2756,2756,61,9/10/2023,68,437,6.5,39,19.7
2757,2757,61,9/11/2023,62,677,6.1,40,18.7
2758,2758,61,9/12/2023,65,661,6.0,41,20.9
2759,2759,61,9/13/2023,64,719,6.1,42,21.9
2760,2760,61,9/14/2023,58,795,6.2,43,18.1
2761,2761,61,9/15/2023,52,605,6.7,44,24.0
2762,2762,61,9/16/2023,73,638,6.0,45,23.6
2763,2763,62,8/3/2023,61,483,6.7,1,19.3
2764,2764,62,8/4/2023,75,653,6.2,2,23.2
2765,2765,62,8/5/2023,78,555,6.0,3,20.5
2766,2766,62,8/6/2023,67,666,6.8,4,18.5
2767,2767,62,8/7/2023,53,590,6.1,5,24.1
2768,2768,62,8/8/2023,67,712,6.4,6,21.6
2769,2769,62,8/9/2023,72,751,6.2,7,19.0
2770,2770,62,8/10/2023,76,734,6.2,8,23.9
2771,2771,62,8/11/2023,62,503,6.2,9,20.4
2772,2772,62,8/12/2023,54,431,6.1,10,22.0
2773,2773,62,8/13/2023,61,739,6.7,11,18.3
2774,2774,62,8/14/2023,55,512,6.7,12,21.3
2775,2775,62,8/15/2023,56,548,6.5,13,24.9
2776,2776,62,8/16/2023,52,797,6.6,14,20.3
2777,2777,62,8/17/2023,51,570,6.3,15,24.0
2778,2778,62,8/18/2023,56,436,6.7,16,20.8
2779,2779,62,8/19/2023,72,494,6.4,17,18.3
2780,2780,62,8/20/2023,55,470,6.0,18,21.8
2781,2781,62,8/21/2023,55,525,6.8,19,23.9
2782,2782,62,8/22/2023,73,783,6.2,20,23.2
2783,2783,62,8/23/2023,60,431,6.3,21,20.3
2784,2784,62,8/24/2023,56,737,6.5,22,22.5
2785,2785,62,8/25/2023,59,526,6.6,23,24.0
2786,2786,62,8/26/2023,62,771,6.5,24,23.3
2787,2787,62,8/27/2023,69,562,6.5,25,19.2
2788,2788,62,8/28/2023,79,718,6.1,26,24.7
2789,2789,62,8/29/2023,53,692,6.8,27,18.1
2790,2790,62,8/30/2023,73,434,6.0,28,21.3
2791,2791,62,8/31/2023,68,585,6.1,29,18.9
2792,2792,62,9/1/2023,53,427,6.3,30,18.5
2793,2793,62,9/2/2023,72,497,6.5,31,24.1
2794,2794,62,9/3/2023,75,783,6.5,32,25.0
2795,2795,62,9/4/2023,51,454,6.1,33,24.3
2796,2796,62,9/5/2023,78,406,6.4,34,22.3
2797,2797,62,9/6/2023,74,523,6.8,35,20.9
2798,2798,62,9/7/2023,72,564,6.1,36,20.4
2799,2799,62,9/8/2023,72,462,6.5,37,19.1
2800,2800,62,9/9/2023,72,656,6.1,38,22.7
2801,2801,62,9/10/2023,54,507,6.4,39,18.2
2802,2802,62,9/11/2023,54,410,6.7,40,23.0
2803,2803,62,9/12/2023,51,576,6.4,41,20.8
2804,2804,62,9/13/2023,66,690,6.7,42,20.4
2805,2805,62,9/14/2023,67,754,6.8,43,19.9
2806,2806,62,9/15/2023,70,754,6.1,44,21.4
2807,2807,62,9/16/2023,74,581,6.1,45,20.7
2808,2808,63,8/3/2023,50,728,6.2,1,21.9
2809,2809,63,8/4/2023,77,713,6.5,2,23.3
2810,2810,63,8/5/2023,66,684,6.1,3,18.2
2811,2811,63,8/6/2023,50,577,6.1,4,23.0
2812,2812,63,8/7/2023,63,784,6.1,5,18.6
2813,2813,63,8/8/2023,62,497,6.7,6,21.8
2814,2814,63,8/9/2023,68,638,6.1,7,18.4
2815,2815,63,8/10/2023,70,782,6.7,8,20.8
2816,2816,63,8/11/2023,52,479,6.1,9,23.2
2817,2817,63,8/12/2023,78,732,6.2,10,19.5
2818,2818,63,8/13/2023,53,463,6.4,11,20.9
2819,2819,63,8/14/2023,67,518,6.6,12,23.5
2820,2820,63,8/15/2023,74,798,6.2,13,21.6
2821,2821,63,8/16/2023,62,410,6.7,14,19.9
2822,2822,63,8/17/2023,65,458,6.3,15,18.3
2823,2823,63,8/18/2023,76,478,6.1,16,23.5
2824,2824,63,8/19/2023,74,431,6.0,17,19.9
2825,2825,63,8/20/2023,80,721,6.5,18,19.2
2826,2826,63,8/21/2023,80,526,6.6,19,24.0
2827,2827,63,8/22/2023,67,527,6.4,20,23.3
2828,2828,63,8/23/2023,80,784,6.2,21,19.9
2829,2829,63,8/24/2023,65,750,6.4,22,18.8
2830,2830,63,8/25/2023,55,603,6.1,23,24.3
2831,2831,63,8/26/2023,74,743,6.7,24,20.8
2832,2832,63,8/27/2023,65,680,6.4,25,18.1
2833,2833,63,8/28/2023,76,521,6.1,26,19.2
2834,2834,63,8/29/2023,53,767,6.6,27,19.2
2835,2835,63,8/30/2023,65,739,6.2,28,19.2
2836,2836,63,8/31/2023,57,729,6.6,29,22.2
2837,2837,63,9/1/2023,71,444,6.8,30,21.8
2838,2838,63,9/2/2023,78,457,6.8,31,24.6
2839,2839,63,9/3/2023,75,455,6.3,32,22.2
2840,2840,63,9/4/2023,68,608,6.1,33,22.0
2841,2841,63,9/5/2023,51,578,6.5,34,22.1
2842,2842,63,9/6/2023,71,780,6.5,35,22.0
2843,2843,63,9/7/2023,77,537,6.4,36,20.6
2844,2844,63,9/8/2023,69,708,6.0,37,22.4
2845,2845,63,9/9/2023,57,482,6.0,38,18.8
2846,2846,63,9/10/2023,77,677,6.8,39,21.6
2847,2847,63,9/11/2023,56,657,6.7,40,18.9
2848,2848,63,9/12/2023,66,459,6.4,41,18.8
2849,2849,63,9/13/2023,79,496,6.4,42,21.2
2850,2850,63,9/14/2023,65,723,6.5,43,22.1
2851,2851,63,9/15/2023,53,560,6.6,44,23.5
2852,2852,63,9/16/2023,64,533,6.6,45,22.1
2853,2853,64,8/3/2023,52,549,6.5,1,18.2
2854,2854,64,8/4/2023,70,581,6.5,2,18.3
2855,2855,64,8/5/2023,62,573,6.3,3,18.6
2856,2856,64,8/6/2023,73,735,6.3,4,23.4
2857,2857,64,8/7/2023,73,651,6.3,5,22.7
2858,2858,64,8/8/2023,68,586,6.2,6,24.1
2859,2859,64,8/9/2023,58,766,6.2,7,22.5
2860,2860,64,8/10/2023,76,419,6.3,8,22.6
2861,2861,64,8/11/2023,64,749,6.6,9,22.3
2862,2862,64,8/12/2023,65,535,6.5,10,24.2
2863,2863,64,8/13/2023,65,451,6.3,11,24.1
2864,2864,64,8/14/2023,66,618,6.1,12,24.5
2865,2865,64,8/15/2023,80,520,6.7,13,19.7
2866,2866,64,8/16/2023,62,616,6.2,14,20.4
2867,2867,64,8/17/2023,76,766,6.4,15,25.0
2868,2868,64,8/18/2023,60,433,6.2,16,22.3
2869,2869,64,8/19/2023,61,407,6.7,17,19.6
2870,2870,64,8/20/2023,78,545,6.2,18,23.0
2871,2871,64,8/21/2023,74,616,6.2,19,23.2
2872,2872,64,8/22/2023,57,552,6.1,20,18.6
2873,2873,64,8/23/2023,50,595,6.2,21,23.9
2874,2874,64,8/24/2023,71,625,6.6,22,23.2
2875,2875,64,8/25/2023,80,634,6.7,23,20.8
2876,2876,64,8/26/2023,78,772,6.1,24,18.2
2877,2877,64,8/27/2023,67,711,6.5,25,24.6
2878,2878,64,8/28/2023,80,410,6.5,26,18.5
2879,2879,64,8/29/2023,55,673,6.7,27,20.7
2880,2880,64,8/30/2023,78,753,6.4,28,24.8
2881,2881,64,8/31/2023,62,607,6.7,29,21.2
2882,2882,64,9/1/2023,80,443,6.8,30,18.6
2883,2883,64,9/2/2023,80,688,6.5,31,24.2
2884,2884,64,9/3/2023,62,764,6.5,32,23.1
2885,2885,64,9/4/2023,50,588,6.2,33,18.7
2886,2886,64,9/5/2023,68,576,6.4,34,23.4
2887,2887,64,9/6/2023,58,655,6.1,35,23.5
2888,2888,64,9/7/2023,69,615,6.1,36,20.3
2889,2889,64,9/8/2023,68,781,6.1,37,18.9
2890,2890,64,9/9/2023,59,742,6.2,38,20.8
2891,2891,64,9/10/2023,60,480,6.2,39,22.8
2892,2892,64,9/11/2023,78,732,6.3,40,22.4
2893,2893,64,9/12/2023,75,548,6.5,41,18.6
2894,2894,64,9/13/2023,73,471,6.6,42,18.2
2895,2895,64,9/14/2023,52,438,6.0,43,21.7
2896,2896,64,9/15/2023,72,422,6.6,44,23.5
2897,2897,64,9/16/2023,51,476,6.5,45,18.8
2898,2898,65,8/3/2023,77,605,6.7,1,21.9
2899,2899,65,8/4/2023,74,492,6.8,2,24.2
2900,2900,65,8/5/2023,70,580,6.7,3,24.3
2901,2901,65,8/6/2023,54,468,6.6,4,23.3
2902,2902,65,8/7/2023,50,462,6.0,5,21.1
2903,2903,65,8/8/2023,54,441,6.1,6,23.4
2904,2904,65,8/9/2023,66,661,6.0,7,19.3
2905,2905,65,8/10/2023,55,711,6.5,8,22.7
2906,2906,65,8/11/2023,79,443,6.1,9,19.4
2907,2907,65,8/12/2023,52,616,6.4,10,22.3
2908,2908,65,8/13/2023,68,540,6.4,11,22.3
2909,2909,65,8/14/2023,69,731,6.2,12,18.1
2910,2910,65,8/15/2023,66,527,6.1,13,19.1
2911,2911,65,8/16/2023,61,745,6.8,14,18.8
2912,2912,65,8/17/2023,59,485,6.6,15,25.0
2913,2913,65,8/18/2023,66,555,6.8,16,18.8
2914,2914,65,8/19/2023,76,762,6.8,17,24.8
2915,2915,65,8/20/2023,71,505,6.6,18,22.2
2916,2916,65,8/21/2023,63,564,6.4,19,18.4
2917,2917,65,8/22/2023,52,626,6.7,20,25.0
2918,2918,65,8/23/2023,74,554,6.2,21,24.1
2919,2919,65,8/24/2023,76,788,6.2,22,20.7
2920,2920,65,8/25/2023,52,401,6.6,23,22.2
2921,2921,65,8/26/2023,57,768,6.1,24,23.8
2922,2922,65,8/27/2023,68,637,6.2,25,22.6
2923,2923,65,8/28/2023,71,496,6.6,26,23.1
2924,2924,65,8/29/2023,67,640,6.4,27,24.2
2925,2925,65,8/30/2023,54,463,6.3,28,24.9
2926,2926,65,8/31/2023,51,446,6.0,29,23.8
2927,2927,65,9/1/2023,51,717,6.5,30,21.8
2928,2928,65,9/2/2023,71,786,6.0,31,22.0
2929,2929,65,9/3/2023,59,767,6.7,32,18.6
2930,2930,65,9/4/2023,61,538,6.1,33,22.1
2931,2931,65,9/5/2023,51,638,6.8,34,24.6
2932,2932,65,9/6/2023,58,613,6.2,35,21.6
2933,2933,65,9/7/2023,61,711,6.8,36,21.7
2934,2934,65,9/8/2023,80,593,6.5,37,18.2
2935,2935,65,9/9/2023,64,696,6.7,38,23.7
2936,2936,65,9/10/2023,76,769,6.3,39,19.0
2937,2937,65,9/11/2023,54,605,6.2,40,20.5
2938,2938,65,9/12/2023,63,655,6.8,41,24.6
2939,2939,65,9/13/2023,50,417,6.1,42,21.6
2940,2940,65,9/14/2023,67,775,6.7,43,23.5
2941,2941,65,9/15/2023,58,679,6.0,44,21.8
2942,2942,65,9/16/2023,62,506,6.7,45,23.3
2943,2943,66,8/3/2023,72,445,6.6,1,19.5
2944,2944,66,8/4/2023,68,563,6.6,2,23.4
2945,2945,66,8/5/2023,65,765,6.5,3,24.6
2946,2946,66,8/6/2023,76,662,6.2,4,23.8
2947,2947,66,8/7/2023,67,474,6.5,5,23.6
